TRADEDATE,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,TRADINGSESSION,TRENDCLSPR,ADJ_CLOSE
2014-08-06,ROSN,16495,1258899024.2,219.9,218.55,223.76,219.55,220.41,219.55,5711540,3,-0.2,141.16727619648535
2014-08-07,ROSN,23086,1682022937.6,218.79,218.68,222.99,221.0,220.5,221.0,7628050,3,0.66,142.09960391447623
2014-08-08,ROSN,13423,842423588.9,221.33,219.51,222.55,219.54,221.07,219.54,3810580,3,-0.66,141.16084635015437
2014-08-11,ROSN,12626,992388795.0,224.9,221.21,225.64,221.38,222.82,221.38,4453750,3,0.84,142.34393807505316
2014-08-12,ROSN,11497,773399821.9,221.71,219.75,223.2,221.65,221.64,221.65,3489390,3,0.12,142.5175439259894
2014-08-13,ROSN,19163,1533330352.6,221.45,221.45,227.33,225.99,225.07,225.99,6812810,3,1.96,145.30809723363117
2014-08-14,ROSN,14957,1057722611.9,229.26,224.57,229.26,226.3,226.33,226.3,4673440,3,0.14,145.50742246989128
2014-08-15,ROSN,9413,797566423.8,226.0,224.65,226.91,225.0,225.85,225.0,3531470,3,-0.5700000000000001,144.67154244686495
2014-08-18,ROSN,7360,517643373.6,225.0,223.66,226.64,224.68,225.01,224.68,2300560,3,-0.14,144.46578736427387
2014-08-19,ROSN,10500,1211268811.8,224.87,224.87,227.71,227.4,226.99,227.4,5336200,3,1.21,146.2147055662982
2014-08-20,ROSN,11822,1987038874.2,227.71,226.83,231.8,231.54,230.15,231.54,8633490,3,1.82,148.87666194732049
2014-08-21,ROSN,11106,875872066.4,231.1,231.1,234.7,233.0,232.78,233.0,3762610,3,0.63,149.81541951164238
2014-08-22,ROSN,11630,916359032.7,234.0,228.0,234.0,230.03,229.43,230.03,3994060,3,-1.27,147.90575515134375
2014-08-25,ROSN,8063,457669350.1,230.22,229.36,232.2,231.69,231.4,231.69,1977830,3,0.72,148.97310964228507
2014-08-26,ROSN,6589,449364041.8,232.0,229.22,232.65,229.22,230.72,229.22,1947630,3,-1.07,147.38493759853503
2014-08-27,ROSN,9104,833418768.6,230.1,229.73,233.0,231.69,231.48,231.69,3600420,3,1.08,148.97310964228507
2014-08-28,ROSN,14235,1219202867.9,231.69,226.06,232.0,228.99,228.39,228.99,5338320,3,-1.17,147.2370511329227
2014-08-29,ROSN,9607,737147234.3,228.53,226.0,231.44,226.0,228.6,226.0,3224570,3,-1.31,145.31452707996212
2014-09-01,ROSN,18534,1078352153.5,226.25,226.25,232.0,229.0,228.99,229.0,4709250,3,1.33,147.24348097925366
2014-09-02,ROSN,9067,662097478.2,229.55,227.94,231.0,230.5,229.52,230.5,2884730,3,0.66,148.20795792889942
2014-09-03,ROSN,22761,2098612685.7,230.5,229.92,236.9,236.13,234.07,236.13,8965910,3,2.44,151.82796141323655
2014-09-04,ROSN,9847,864250103.6,235.99,233.13,237.97,236.54,235.46,236.54,3670470,3,0.17,152.09158511280637
2014-09-05,ROSN,13801,1148686474.3,234.95,234.51,239.09,238.0,237.18,238.0,4843110,3,0.62,153.03034267712826
2014-09-08,ROSN,14012,1133652180.5,236.4,232.23,238.85,234.02,235.09,234.02,4822180,3,-1.67,150.4712638374015
2014-09-09,ROSN,8460,590164643.2,234.01,233.92,235.92,234.55,234.99,234.55,2511410,3,0.23,150.812045692943
2014-09-10,ROSN,7529,478933779.4,234.49,232.71,236.0,234.9,234.62,234.9,2041280,3,0.15,151.037090314527
2014-09-11,ROSN,14503,875781058.8,234.79,230.01,236.35,230.01,232.78,230.01,3762330,3,-2.08,147.8928954586818
2014-09-12,ROSN,15986,968378936.0,230.0,228.51,234.2,233.2,232.88,233.2,4158350,3,1.3900000000000001,149.9440164382618
2014-09-15,ROSN,18856,1376573229.7,233.0,231.21,234.02,232.19,232.34,232.19,5924820,3,-0.43,149.29460195883365
2014-09-16,ROSN,20432,1434909244.2,234.67,232.48,241.62,240.5,237.22,240.5,6048810,3,3.58,154.63780425987122
2014-09-17,ROSN,13706,1124913853.1,239.95,234.8,240.5,237.34,237.18,237.34,4742790,3,-1.31,152.60597281928412
2014-09-18,ROSN,9297,734941551.4,237.59,236.0,241.0,238.76,239.02,238.76,3074850,3,0.6000000000000001,153.5190109982821
2014-09-19,ROSN,17888,1305322942.0,239.0,231.72,239.0,233.5,235.27,233.5,5548090,3,-2.2,150.13691182819096
2014-09-22,ROSN,10931,765366062.9,234.38,230.0,234.52,230.0,232.02,230.0,3298760,3,-1.5,147.88646561235083
2014-09-23,ROSN,11195,766140081.2,230.55,230.04,233.0,232.79,231.85,232.79,3304420,3,1.21,149.68039273869195
